id,session,time,num_hyenas,num_female_ad_lions,num_male_ad_lions,num_other_lions,num_unknown_lions,distance,mobbing,description,notes,hyena_list,Incomplete_CIs
3002268,amb200405212,7:30,3,0,0,0,0,5,FALSE,BGRD DUKE st/lk 5m - catcass. SPW brt st/lk 5m - carcass.,"2/3 for 7:30. This is a scan. Each hyena's action has its own line, so it is unknown if these hyenas are acting individually or as a group.","bgrd,duke,spw",n
3002269,amb200405212,7:30,1,0,0,0,0,10,FALSE,SNDY st/lk 10m - carcass,"3/3 for 7:30. This is a scan. Each hyena's action has its own line, so it is unknown if these hyenas are acting individually or as a group.",sndy,n
3002270,amb200405212,7:32,,0,0,1,0,,FALSE,"SAFI (lion) chase hyenas, gig eb bo",,,y
3002271,amb200405212,7:33,0,1,0,5,0,,FALSE,The lions have left the carcass.,1/5 for 7:33,,n
3002272,amb200405212,7:33,0,1,0,0,0,,FALSE,SIAFU (lion) vocalizes 10m - carcass,2/5 for 7:33,,n
3002273,amb200405212,7:33,,0,0,0,0,,FALSE,Hyenas all low and whoop,3/5 for 7:33,,y
3002274,amb200405212,7:33,,1,0,0,0,,FALSE,"SIAFU (lion) chase hyenas, gig eb bo",4/5 for 7:33,,y
3002275,amb200405212,7:33,0,1,0,0,0,,FALSE,SIAFU (lion) roars,5/5 for 7:33,,n
3002276,amb200405212,7:34,,1,0,0,0,,FALSE,"Hyenas app carcass, SIAFU (lion) chase hyenas, eb brt bo",FIG gets a scrap of food from this carcas before SIAFU (lion) chases her away,fig,y
3002277,amb200405212,7:35,,0,0,0,0,,FALSE,Hyenas low and whoop,1/4 for 7:35,,y
3002278,amb200405212,7:35,0,1,0,0,0,,FALSE,SIAFU (lion) roars,2/4 for 7:35,,n
3002279,amb200405212,7:35,,1,0,0,0,,FALSE,"SIAFU (lion) chase hyenas, gig eb bo",3/4 for 7:35,,y
3002280,amb200405212,7:35,1,0,0,0,,,FALSE,TRAP app steals stomach from this carcass. TRAP fd (wildebeest stomach).,4/4 for 7:35,trap,n
3002281,amb200405212,7:36,0,1,0,0,0,,FALSE,SIAFU (lion) lv carcass,,,n
3002282,amb200405212,7:36,0,1,0,5,0,,FALSE,All 6 lions wlk 60m - carcass,The hyenas then app and fd (wildebeest carcass). The carcass is basically in the same condition that it was in at the beginning of this session.,,n
3002283,amb200405212,7:40,0,1,0,5,0,,FALSE,"SIAFU, SAFI, SUMU, SOKO, SEBULE, SHAMBA (lions) lv wlk - SE","This is a scan. Hyenas wlk near carcass, st/lk near carc, or fd at carc.",,n
3002284,amb200406045,6:44,1,0,0,0,0,4,FALSE,FIG so/lk 4m - lion/fd,1/3 for 6:44. This is a scan. Lion fd (carcass). 2 hyenas fd bones 15m and 90m - lion/fd,fig,n
3002285,amb200406045,6:44,1,0,0,0,0,3,FALSE,BGRD st/lk 3m - lion/fd,2/3 for 6:44. This is a scan. Lion fd (carcass). 2 hyenas fd bones 15m and 90m - lion/fd,bgrd,n
3002286,amb200406045,6:44,1,0,0,0,0,10,FALSE,CHMP st/lk 10m - lion/fd,3/3 for 6:44. This is a scan. Lion fd (carcass). 2 hyenas fd bones 15m and 90m - lion/fd,chmp,n
3002287,amb200406045,6:52,0,0,0,1,0,,FALSE,SAUTI (lion) lv carcass,1/4 for 6:52,,n
3002288,amb200406045,6:52,2,0,0,0,0,,FALSE,BGRD CRAY app carcass,2/4 for 6:52,"bgrd,cray",y
3002289,amb200406045,6:52,2,0,0,1,0,,FALSE,"SAUTI (lion) chase BGRD CRAY, run away",3/4 for 6:52,"bgrd,cray",y
3002290,amb200406045,6:52,0,0,0,1,0,,FALSE,SAUTI (lion) lv wlk - E,"4/4 for 6:52. After lion leaves, hyenas start to fd immediately",,n
3002291,amb200406046,7:48,,0,0,0,0,10,FALSE,The closest hyena is 10m - lions,1/2 for 7:48. There are 11 hyenas here right now.,,y
3002292,amb200406046,7:48,3,0,0,0,0,,FALSE,"CHMP, BGRD and ZSA each whoop (c=lion)",2/2 for 7:48. This is a scan.,"chmp,bgrd,zsa",y
3002293,amb200406046,7:50,0,1,0,2,0,,FALSE,"SABABU, SHUKA, and SANA (3 lions) lv carcass",1/4 for 7:50. The hyenas were all around the lions and it looked like the lions just gave up and walked away. There are 12 hyenas present.,,n
3002294,amb200406046,7:50,,0,0,0,0,,FALSE,The hyenas now have taken possession of the carcass,2/4 for 7:50.,,y
3002295,amb200406046,7:50,0,1,0,0,0,5,FALSE,SABABU (lion) roar 5m - fd,3/4 for 7:50.,,n
3002296,amb200406046,7:50,,1,0,2,0,,TRUE,"Several hyenas brt pt chase lions, wlk away",4/4 for 7:50.,,y
3002297,amb200406046,7:51,1,0,0,0,0,,FALSE,MOC arr lope w/ fd (zebra leg from last session),1/2 for 7:51,moc,n
3002298,amb200406046,7:51,0,1,0,2,0,,FALSE,"SABABU, SHUKA and SANA (3 lions) lv wlk - S",2/2 for 7:51,,n
3002299,amb200406106,7:45,1,0,0,1,0,,FALSE,"SAFI (lion) chase DBRS, gig eb bo",1/4 for 7:45.,dbrs,y
3002300,amb200406106,7:45,,0,0,0,0,,FALSE,Several of the hyenas fd at the main carcass,"2/4 for 7:45. Besides SAFI, the lions were 15m - carcass (in last scan, 1 minute earlier)",,y
3002301,amb200406106,7:45,0,0,0,1,0,,FALSE,SAFI (lion) vocalizes,3/4 for 7:45.,,y
3002302,amb200406106,7:45,,0,0,1,0,,FALSE,SAFI (lion) vocalizes (growl) chase hyenas away from carcass,4/4 for 7:45.,,y
3002303,amb200406106,7:46,2,0,0,1,0,,FALSE,"SAFI (lion) chase DBRS WARW, bo (x2)",1/2 for 7:46,"dbrs,warw",y
3002304,amb200406106,7:46,,0,0,1,0,,FALSE,"SAFI (lion) chase several hyenas, bo",2/2 for 7:46. DBRS and WARW were getting the closest to the carcass of the hyenas at 7:46.,,y
3002305,amb200406106,7:47,,1,0,0,0,,FALSE,"SIAFU (lion) chases hyenas away from carcass, bo",,,y
3002306,amb200406106,7:48,1,1,0,0,0,,FALSE,"WARW app carcass, SIAFU (lion) chase WARW, brt gig eb bo",1/2 for 7:48,warw,y
3002307,amb200406106,7:48,,0,0,0,0,,FALSE,The hyenas low,2/2 for 7:48,,y
3002308,amb200406106,7:49,,1,0,0,0,,FALSE,"SIAFU (lion) chase several hyenas away from carcass, brt bo",,,y
3002309,amb200406106,7:50,,0,0,0,0,,FALSE,The hyenas have the carcass and fd,,,y
3002310,amb200406106,7:50,,1,0,0,0,,FALSE,"SIAFU (lion) aoo hyenas, eb gig bo",,,y
3002311,amb200406106,7:50,1,1,0,0,0,0,FALSE,"SIAFU (lion) chase and catch RMN, squeals sp gig dp","SIAFU (lion) catches both paws in RMN's hips and almost has her pinned to the ground, but RMN gets away!",RMN,n
3002312,amb200406106,7:51,,0,0,0,0,,FALSE,Several hyenas whoop,,,y
3002313,amb200406106,7:52,0,1,0,0,0,,FALSE,SIAFU (lion) lv carcas,1/2 for 7:52,,n
3002314,amb200406106,7:52,,0,0,0,0,,FALSE,The hyenas have the carcass and feed,2/2 for 7:52. The carcass is in the same condition as when the observer arrived.,,y
3002315,amb200406106,7:55,1,1,0,5,0,,FALSE,"SIAFU, SAFI, SOKO, SHAMBA, SEBULE, SUMU (6 lions) lv wlk - E. WARW/DBRS? Flw them for a while.",,,y
3002316,amb200406106,8:07,7,0,0,0,0,,FALSE,7 unID Olokenya? clan hyenas first arr lope,,,y
3002317,amb200406106,8:08,,0,0,0,0,,FALSE,CLAN WAR!,,,y
3002318,amb200406106,8:13,8,0,0,0,0,,FALSE,The 8 Olokenya? clan hyenas have chased off the Ol Tukai and now fd (main carcass).,,,n
3002319,amb200407016,7:04,0,1,0,0,0,,FALSE,SABABU (lion) vocalize.,1/3 for 7:04,,y
3002320,amb200407016,7:04,0,0,1,0,0,,FALSE,SIYO (lion) vocalize,2/3 for 7:04,,y
3002321,amb200407016,7:04,1,1,1,0,0,18,FALSE,"SABABU (lion) SIYO (lion) app 18m - WARW, runs away",3/3 for 7:04,warw,n
3002322,amb200407016,7:07,1,0,0,0,,12,FALSE,"FIG app 12m - lions, turn toward FIG, bo",,fig,y
3002323,amb200407016,7:08,2,0,0,0,0,,FALSE,SPN FIG soc snf spot where lions stood,,"spn,fig",y
3002324,amb200407016,7:09,4,0,0,0,,,FALSE,Lions arr at spot WNG CARM SPW DTE st/lk there,,"wng,carm,spw,dte",y
3002325,amb200407016,7:16,0,1,0,0,0,,FALSE,SABABU (lion) scent marks 20m - Ele D,1/2 for 7:16,,y
3002326,amb200407016,7:16,0,0,1,0,0,,FALSE,SIYO (lion) roars,2/2 for 7:16,,y
3002327,amb200407016,7:17,0,0,0,0,1,,FALSE,SABABU/SIYO (lion) roars,,,y
3002328,amb200407182,7:37,1,0,0,0,0,5,FALSE,TRAP wlk 60m - carcass [where SABABU (lion) fd] and 5m - SHUKA SANA (lion cubs) [wrestling for food (spine and skull) 60m - carcass].,,trap,n
3002329,amb200407182,7:47,1,0,0,0,0,10,FALSE,TRAP wlk 10m - carcass [where SABABU and adult male (lions) fd],SHUKA and SANA (lion cubs) wrestle for food (skull and spine) 60m - carcass,trap,n
3002330,amb200407182,8:28,0,1,1,0,0,,FALSE,Adult male lion and SABABU (lion) wlk away from food,1/3 for 8:28.,,n
3002331,amb200407182,8:28,1,0,1,0,0,,FALSE,"GHY lope app 1m - fd and male lion lunge at GHY, runs away",2/3 for 8:28.,ghy,y
3002332,amb200407182,8:28,0,0,1,0,0,,FALSE,Male lion returns to fd and begins to fd again,"3/3 for 8:28.SABABU (lion) has left the fd though. SHUKA SANA (lion cubs) are still fd on the skull, spine and leg.",,y
3002333,amb200407182,8:34,0,0,1,0,0,,FALSE,Male lion wlk away from fd,1/4 for 8:34.,,n
3002334,amb200407182,8:34,2,0,1,0,0,,FALSE,"GHY MAD app fd and male lion turns twd GHY MAD, eb run away",2/4 for 8:34.,"ghy,mad",y
3002335,amb200407182,8:34,2,0,1,0,0,,FALSE,"GHY MAD app 3m - fd and male lion turns twd GHY MAD, eb run away",3/4 for 8:34.,"ghy,mad",y
3002336,amb200407182,8:34,3,0,0,0,0,,FALSE,MAD gets a scrap of fd (rib). TRAP gets a scrap of fd (skin and hair). WARW gets a scrap of fd (rib).,"4/4 for 8:34. At this time the hyenas are going in and getting scraps and the male lion has been walking away. All that is left of the ""carcass"" at this time (when lions lv and hyenas begin t ofd) is a few scraps of skin and bone.","mad,trap,warw",y
3002337,amb200407182,8:35,1,0,0,0,0,,FALSE,GHY gets a scrap of fd (skin and hair),"Scan at 8:37 shows 4 hyenas fd (scraps) while 3 lions (SABABU SHUKA SANA) fd (skull, spine, leg).",ghy,y
3002338,amb200407182,8:40,0,1,0,2,0,,FALSE,"SABABU (lion) SANA SHUKA (lion cubs) wlk away from fd (skull, spine, leg)","The wildebeest skull, spine and leg are just skin and bone (no meat left) when SABABU SHUKA SANA (lions) leave it",,n
3002339,amb200407182,8:41,0,0,1,0,0,,FALSE,"Male lion picks up the gnu skull, spine, leg wlk w/ fd",1/2 for 8:41,,y
3002340,amb200407182,8:41,3,0,1,0,0,30,FALSE,"Male lion app 30m - GHY MAD WARW, run away",2/2 for 8:41,"ghy,mad,warw",n
3002341,amb200407182,8:42,1,0,0,0,0,8,FALSE,MAD wlk 8m - male lion,"1/4 for 8:42. Male lion fd (wildebeest skull, spine, leg). This is a scan; therefore, each hyena's action is listed seperately, so I can not tell if they are acting individually or as a group. The hyenas have finished eating all the scraps around.",mad,n
3002342,amb200407182,8:42,2,0,0,0,0,10,FALSE,SNDY GHY st/lk 10m - male lion,"2/4 for 8:42. Male lion fd (wildebeest skull, spine, leg). This is a scan; therefore, each hyena's action is listed seperately, so I can not tell if they are acting individually or as a group. The hyenas have finished eating all the scraps around.","sndy,ghy",n
3002343,amb200407182,8:42,1,0,0,0,0,8,FALSE,DVO wlk 8m - male lion,"4/2 for 8:42. Male lion fd (wildebeest skull, spine, leg). This is a scan; therefore, each hyena's action is listed seperately, so I can not tell if they are acting individually or as a group. The hyenas have finished eating all the scraps around.",dvo,n
3002344,amb200407182,8:42,0,1,0,0,0,8-10,FALSE,SABABU (lion) scent marks - male lion,3/4 for 8:42.,,n
3002345,amb200408174,6:42,0,0,0,0,1,,FALSE,Obervers hear a lion roar (not at this session),,,y
3002346,amb200408174,6:55,0,0,0,1,0,,FALSE,SANA (lion) lv fd (there are no longer any lions by the fd),"When the lions abandon the carcass, it is in the same state as described in the session notes. The lions just ate a bit more meat from the abdomen.",,n
3002347,amb200408174,6:56,2,0,0,0,0,,FALSE,WARW DVO app carcass and begin to fd,This is the first time hyenas fd during the session. CHN DBRS never fd during this session.,"warw,dvo",y
3002348,amb200408174,6:57,0,1,0,2,0,,FALSE,SABABU? (lion) lv wlk - S. SANA SHUKA (lion cubs) lv run - S.,"By the time the observers leave (7:11), the hyenas eat more meat from the ribcage and some of the skull.",,n
3002349,amb200409062,6:29,0,1,1,5,0,80-150,FALSE,7 lions first seen,"Young? adult male st/lk 80m - hyenas. Other 6 lions (1 adult female, 3 male cubs, 2 female cubs) wlk 150m - hyenas.",,n
3002350,amb200409217,18:33,1,0,0,5,0,5,FALSE,RIO wlk 5m - lions. All 5 juvenile lions wlk.,The cub closest to RIO is only 5m from him.,rio,n
3002351,amb200409217,18:38,1,0,0,5,0,,FALSE,RIO lv wlk - W. SEBULE SOKO SAFI SHAMBA SUMU (all lions) lv wlk - N.,Observers lv to flw RIO.,rio,n
3002352,amb200410126,6:13,0,0,1,0,0,,FALSE,SURA (lion) arr wlk from W.,1/4 for 6:13. All 3 events at 6:13 occur simultaneously.,,n
3002353,amb200410126,6:13,4,0,0,0,0,,FALSE,"SPN ZSA CHN RIO all spook, run, then orient twd the lion when he arrives.",2/4 for 6:13. All 3 events at 6:13 occur simultaneously.,"spn,zsa,chn,rio",y
3002354,amb200410126,6:13,,0,0,0,0,,FALSE,All of the hyenas at the den have oriented twd the lion.,3/4 for 6:13. All 3 events at 6:13 occur simultaneously.,,y
3002355,amb200410126,6:13,,0,0,0,0,,FALSE,"Several hyenas, including ZSA, ar alarm rumbling",4/4 for 6:13. All 3 events at 6:13 occur simultaneously.,"zsa,",y
3002356,amb200410126,6:15,0,0,1,0,0,25,FALSE,SURA (lion) scent mark 25m - d,,,n
3002357,amb200410126,6:16,1,0,1,0,0,,FALSE,"SURA (lion) chase BGRD, bo",1/5 for 6:16.,bgrd,y
3002358,amb200410126,6:16,2,0,0,0,0,,TRUE,ZSA SNDY brt coal app SURA (lion),2/5 for 6:16.,"zsa,sndy",y
3002359,amb200410126,6:16,0,0,1,0,0,,FALSE,SURA (lion) roar,3/5 for 6:16.,,y
3002360,amb200410126,6:16,2,0,0,0,0,,FALSE,SNDY whoop (c=lion). ZSA whoop (c=lion).,4/5 for 6:16.,"sndy,zsa",y
3002361,amb200410126,6:16,5,0,0,0,0,,TRUE,BGRD PRN join FIG ZSA SNDY coal brt app flw SURA (lion),5/5 for 6:16.,"bgrd,prn,fig,zsa,sndy",y
3002362,amb200410126,6:18,0,0,1,0,0,,FALSE,SIYO (lion) arr wlk from NW,,,n
3002363,amb200410126,6:19,0,0,1,0,0,10,FALSE,SIYO (lion) scent mark 10m - d,,,n
3002364,amb200410126,6:21,0,0,0,0,1,,FALSE,A lion roar (faint),1/2 for 6:21,,n
3002365,amb200410126,6:21,0,0,2,0,0,,FALSE,SURA SIYO (both lions) lv wlk oos into palms,2/2 for 6:21,,n
3002366,amb200410126,6:28,0,0,0,0,1,,FALSE,A lion roars (moderate),,,n
3002367,amb200410126,6:39,1,0,0,0,1,,FALSE,A lion roar (moderate). PRN lifts her head when the lion roars but the other hyenas ignore.,,prn,n
3002368,amb200410159,6:17,2,0,0,0,0,10,FALSE,CHMP RMN fd (scraps) 10m - carcass. SIYO (lion) fd (carcass).,"1/2 for 6:17. This is a scan, so each hyena's action has its own line. It is therefore unknown whether they are acting individually or as a group.","chmp,rmn",n
3002369,amb200410159,6:17,1,0,0,0,0,10,FALSE,DBRS wlk 10m - carcass. SIYO (lion) fd (carcass).,"2/2 for 6:17. This is a scan, so each hyena's action has its own line. It is therefore unknown whether they are acting individually or as a group.",dbrs,n
3002370,amb200410159,6:24,1,0,0,0,0,,FALSE,MAD bo from SURA (lion) 30m - carcass,1/2 for 6:24.,mad,y
3002371,amb200410159,6:24,1,0,1,0,0,,FALSE,"SURA (lion) chase MAD, bo 30m - carcass",2/2 for 6:24.,mad,y
3002372,amb200410159,6:28,1,0,0,0,0,10,FALSE,RMN so 10m - carcass. SIYO (lion) fd (carcass).,1/2 for 6:28,rmn,n
3002373,amb200410159,6:28,0,0,1,0,0,,FALSE,SURA (lion) lv wlk - SW,2/2 for 6:28,,n
3002374,amb200410159,6:38,2,0,0,0,0,10,FALSE,DBRS so/lk 10m - carcass. RMN so 10m - carcass. SIYO (lion) fd (carcass).,"This is a scan, so each hyena's action has its own line. It is therefore unknown whether they are acting individually or as a group.","dbrs,rmn",n
3002375,amb200410159,6:50,1,0,0,0,0,10,FALSE,DBRS so 10m - carcass. SIYO (lion) fd (carcass).,,dbrs,n
3002376,amb200410159,6:54,0,0,1,0,0,,FALSE,SIYO (lion) wlk away (lv) carcass,1/3 for 6:54.,,y
3002377,amb200410159,6:54,4,0,0,0,0,,FALSE,GHY CHMP RMN DBRS app carcass,2/3 for 6:54.,"ghy,chmp,rmn,dbrs",y
3002378,amb200410159,6:54,4,0,0,0,0,,FALSE,CHMP RMN DBRS TRAP begin fd - carcass,"3/3 for 6:54. When SURA (lion) leaves and the hyenas get the carcass, it consists of the skull and limbs and skin, as well as some miscellaneous scraps/bones.","chmp,rmn,dbrs,trap",y
3002379,amb200410159,6:57,0,0,1,0,0,,FALSE,SURA/SIYO (lion) lv wlk - SW,,,n
3002380,amb200410230,7:38,0,1,0,5,0,,FALSE,SIAFU SHAMBA SEBULE SOKO SUMU SAFI (all 6 lions) have left,,,n
3002381,amb200410246,6:10,4,0,1,0,0,10,FALSE,"SURA (lion) lunge/chase 20m - DUKE PRN DVO, run away (SURA also lunged twd MOC, ignore).",Lions were mating right before this (see session notes).,"duke,prn,dvo,moc",n
3002382,amb200410246,6:11,0,0,1,0,0,,FALSE,SURA (lion) scent mark 70m - d,,,n
3002383,amb200411006,7:29,1,0,0,0,0,6,FALSE,RIO wlk 6m - carcass,"1/2 for 7:29. Incomplete scan. Currently, SIAFU (lion) and 2 juvenile lions fd carcass (3 other juvenile lions rest 5m - carcass or so 10m - d).",rio,n
3002384,amb200411006,7:29,1,0,0,0,0,10,FALSE,MAD so 10m - carcass,2/2 for 7:29. Incomplete scan.,mad,n
3002385,amb200411006,7:46,1,0,0,0,0,,FALSE,MAD steals a large scrap (spine and ribs) from lions,1/3 for 7:46.,mad,y
3002386,amb200411006,7:46,,0,0,0,0,,TRUE,The hyenas are lowing and circling the lions,2/3 for 7:46.,,y
3002387,amb200411006,7:46,0,0,0,0,1,,FALSE,A lion roars (observers don't see who),3/3 for 7:46.,,y
3002388,amb200411006,7:47,3,0,0,0,0,,FALSE,CRAY whoop (c=lion). SNDY whoop (c=lion). A hyena whoop (c=lion) (observers don't see who).,1/2 for 7:47.,"cray,sndy",y
3002389,amb200411006,7:47,,0,0,0,0,2,TRUE,The hyenas are circling and approaching 2m - lions.,2/2 for 7:47. A total of 20 hyenas are present (not sure how many are involved in mob).,,y
3002390,amb200411006,7:48,,0,0,0,0,5,TRUE,The hyenas are lowing and several whoop and approaching brt 5m - carcass,1/2 for 7:48.,,y
3002391,amb200411006,7:48,,1,0,0,0,,FALSE,SIAFU (lion) chases hyenas away from carcass including TRAP,2/2 for 7:48.,trap,y
3002392,amb200411006,7:49,0,1,0,0,0,,FALSE,SIAFU (lion roars,,,y
3002393,amb200411006,7:50,0,1,0,4,0,,FALSE,SIAFU and 4 juvenile lions have left the carcass. Only one juvenile male lion remains at carcass.,1/2 for 7:50.,,n
3002394,amb200411006,7:50,,0,0,1,0,,TRUE,Hyenas force the last remaining juvenile male lion off the carcass,2/2 for 7:50.,,y
3002395,amb200411006,7:51,,0,0,0,0,,FALSE,The hyenas now have the carcass,"When the hyenas get the carcass it consists of parts of two limbs, the skull and almost all of the skin; that is all that remains of the carcass. The part of the ribcage and spine that MAD stole earlier also remain at the session currently.",,y
3002396,amb200411006,7:53,0,1,0,5,0,80,FALSE,SIAFU SHAMBA SOKO SUMU SEBULE SAFI (all 6 lions) lv wlk - S,This is an incomplete scan. Hyenas fd - carcass.,,n
3002397,amb200411006,7:56,2,0,0,0,0,,TRUE,1 hyenas lv flw the lions. Jackals (2) lv flw the lions.,IT IS QUESTIONABLE WHETHER OR NOT THIS SHOULD BE CONSIDERED A MOB!,,y
3002398,amb200411025,18:04,0,0,0,1,0,50,FALSE,1 young male lion (SHUKA/SANA?) 50m - d,,,y
3002399,amb200411025,18:27,2,0,0,0,0,,FALSE,DUKE paste 5m - d. DUKE paste ov 5m - d. GRV paste 7m -d. GRV paste ov 5m - den.,Continues at 18:28 (see 18:28 event). DUKE pasted at 17:56 and pasted ov at 17:57.,"duke,grv",n
3002400,amb200411025,18:28,1,0,0,0,0,,FALSE,GRV paste 5m - d. GRV paste pv.,Continuation from 18:27 event.,grv,n
3002401,amb200411028,6:00,3,0,0,0,0,10,FALSE,PRN BGRD SPW so 10m - carcass,"This is a scan, so each hyena's actions are listed on a separate line. Lions fd or rest - carcass.","prn,bgrd,spw",n
3002402,amb200411028,6:01,0,1,0,5,0,,FALSE,All lions lv carcass,1/3 for 6:01,,n
3002403,amb200411028,6:01,3,0,0,0,0,,FALSE,PRN SPW BGRD app carcass and begin to fd,2/3 for 6:01,"prn,bgrd,spw",y
3002404,amb200411028,6:01,1,0,0,1,0,,FALSE,1 juvenile lion returns to carcass and SPW takes skin of wildebeest carcass and runs away,3/3 for 6:01,spw,y
3002405,amb200411028,6:02,1,0,0,1,0,,FALSE,"1 juvenile lion chases SPN, runs away",1/3 for 6:02,spn,y
3002406,amb200411028,6:02,,0,0,1,0,,FALSE,1 juvenile lion app carcass and all the hyenas run away from the carcass,2/3 for 6:02,,y
3002407,amb200411028,6:02,2,0,0,1,0,,FALSE,"Juvenile male lion app carcass and BGRD SPW brt squeal gig lowing pt juvenile male lion, keeps back from carcass",3/3 for 6:02,"bgrd,spw",y
3002408,amb200411028,6:03,0,0,2,0,0,,FALSE,SURA SIYO (lions) arr wlk from S,,,n
3002409,amb200411028,6:07,0,1,2,5,0,,FALSE,SURA SIYO SIAFU SOKO SUMU SEBULE SHAMBA SAFI (all 8 lions) lv wlk - S,,,n
3002410,amb200411028,6:22,0,0,0,0,1,,FALSE,A lion roars (moderate),No lions are present at session currently,,y
3002411,amb200411033,5:57,0,1,0,0,0,20,FALSE,SIAFU (lion) first seen emerge wlk 20m - d,1/2 for 5:57,,n
3002412,amb200411033,5:57,8,0,0,0,0,,FALSE,All the hyenas run away,2/2 for 5:57,"dbrs,zsa,sndy,spw,bgrd,im,umb",n
3002413,amb200411033,5:58,1,1,0,0,0,,FALSE,"SIAFU (lion) chase a hyena, runs away def growl squeal","1/2 for 5:58. It is possible that SIAFU (lion) injured this hyena [judging by the sounds the hyena made: squeals, growls)]. Hyena looked like an adult female with short gray fur and a grayish coat. Didn't get a good look at her, but she may be IM or FIG.",,y
3002414,amb200411033,5:58,0,0,0,5,0,20,FALSE,SUMU SOKO SEBULE SHAMBA SAFI (juvenile lions) first seen emerge wlk 20m - d,2/2 for 5:59,,n
3002415,amb200411033,6:00,0,0,1,0,0,100,FALSE,SURA/SIYO (lion) first seen wlk 100m - d,,,n
3002416,amb200411034,6:06,0,0,1,0,0,,FALSE,SURA/SIYO (lion) being chased by elephants 100m - SIAFU (lion) and lv - S,1/2 for 6:06. This is a scan. Other 7 lions are resting. (I THINK THIS LION IS SURA.),,y
3002417,amb200411034,6:06,1,0,0,0,0,10,FALSE,SPW st/lk 10m - lions,2/2 for 6:06. This is a scan.,spw,n
3002418,amb200411034,6:09,0,1,0,0,0,,FALSE,SIAFU (lion) roar,,,y
3002419,amb200411034,6:12,0,1,0,0,0,,FALSE,SIAFU (lion) roar,,,y
3002420,amb200411034,6:13,0,0,1,0,0,,FALSE,SIYO (lion) roar,,,y
3002421,amb200411034,6:15,0,1,0,0,0,,FALSE,SIAFU (lion) roar,,,y
3002422,amb200411034,6:19,0,1,0,0,0,,FALSE,SIAFU (lion) roar,,,y
3002423,amb200411034,6:21,0,1,0,0,0,,FALSE,SIAFU (lion) roar,,,y
3002424,amb200411052,6:35,2,0,0,0,0,20,TRUE,SNDY WNG app brt st/lk 20m - lions,1/3 for 6:35,"sndy,wng",n
3002425,amb200411052,6:35,0,0,0,1,0,,FALSE,1 juvenile lion scent marks,2/3 for 6:35,,y
3002426,amb200411052,6:35,0,1,0,0,0,,FALSE,SIAFU (lion) stalking IM MAD,3/3 for 6:35,,y
3002427,amb200411052,6:36,0,1,0,0,0,,FALSE,SIAFU (lion) stalking IM MAD,1/2 for 6:36,,y
3002428,amb200411052,6:36,1,1,0,0,0,,FALSE,"SIAFU (lion) chase IM/MAD, runs away oos into palms",2/2 for 6:36,,y
3002429,amb200411052,6:42,0,1,0,0,0,,FALSE,SIAFU (lion) chases some hyenas (can't see who b/c of palms),,,y
3002430,amb200411052,6:43,0,1,0,0,0,,FALSE,SIAFU (lion) scent marks,,,y
3002431,amb200411052,6:44,0,1,0,0,0,,FALSE,SIAFU (lion) scent mark,,,y
3002432,amb200411052,6:45,0,1,0,0,0,,FALSE,SIAFU (lion) scent marks,,,y
3002433,amb200411052,6:46,3,1,0,0,0,,TRUE,3 hyenas brt app SIAFU (lion),1/2 for 6:46,,y
3002434,amb200411052,6:46,8,1,0,0,0,,FALSE,"SIAFU (lion) app SPW DBRS IM DVO BGRD MAD and 2 other hyenas, bo",2/2 for 6:46,"spw,dbrs,im,dvo,bgrd,mad",y
3002435,amb200411052,6:48,2,0,0,0,,20,TRUE,CARM first seen brt wlk app 20m - lions. SPW brt wlk w/ CARM app 20m - lions.,This is a scan. Lions are currently resting.,"carm,spw",n
3002436,amb200411052,6:49,,0,0,1,0,18,FALSE,"1 juvenile lion app 18m - IM SPW (maybe a couple more hyenas), bo",1/3 for 6:49,"im,spw",y
3002437,amb200411052,6:49,1,0,0,1,0,,FALSE,"1 juvenile lion chase DBRS, eb run away",2/3 for 6:49,dbrs,y
3002438,amb200411052,6:49,0,0,0,1,0,,FALSE,1 juvenile lion chent marks spot where DBRS was so,3/3 for 6:49,,y
3002439,amb200411052,6:50,3,0,0,1,0,15,FALSE,"1 juvenile lion app 15m - SPW IM DBRS, bo",1/2 for 6:50,"spw,im,dbrs",n
3002440,amb200411052,6:50,3,0,0,1,0,10,TRUE,MAD IM SPW brt pt gig app 10m - 1 juvenile lion,2/2 for 6:50,"mad,im,spw",n
3002441,amb200411052,6:51,3,0,0,1,0,10,TRUE,MAD IM SPW brt pt gig app 10m - 1 juvenile lion,,"mad,im,spw",n
3002442,amb200411052,6:53,4,1,0,0,0,18,TRUE,IM join BGRD MAD SPW brt app pt 18m - SIAFU (lion),,"im,bgrd,mad,spw",n
3002443,amb200411052,6:56,0,0,0,4,0,,FALSE,Four juvenile lions wlk oos/have left into palms - E,This is a scan. One remaining juvenile lion and SIAFU (lion) currently rest.,,n
3002444,amb200411053,7:06,0,1,0,2,0,70,FALSE,SIAFU (lion) and SHAMBA/SOKO/SUMU/SEBULE (2 lions) first seen emerge from palms 70m - hyenas,,,n
3002445,amb200411053,7:07,0,0,0,2,0,70,FALSE,The remaining 2 SHAMBA/SOKO/SUMU/SEBULE (2 lions) first seen emerge from palms 70m - hyenas,,,n
3002446,amb200411091,5:59,0,1,0,0,0,,FALSE,SIAFU (lion) roars,1/2 for 5:59,,y
